date,product_name,category,season,market_demand,weather_impact,base_price,price,month,year,day_of_year
2022-10-01,Butter,Dairy,Winter,high,none,116.30459082780791,191.74,10,2022,274
2022-10-01,Yogurt,Dairy,Winter,high,low,95.4901301000549,149.59,10,2022,274
2022-10-01,Cream,Dairy,Winter,low,high,127.79217201429901,106.16,10,2022,274
2022-10-01,Chicken,Meat,Winter,high,low,93.37391443633804,125.33,10,2022,274
2022-10-01,Beef,Meat,Winter,low,medium,57.805282912930686,52.07,10,2022,274
2022-10-01,Pork,Meat,Winter,low,none,22.068645193660757,22.98,10,2022,274
2022-10-01,Fish,Meat,Winter,low,none,40.13851097884229,40.74,10,2022,274
2022-10-01,Lamb,Meat,Winter,medium,medium,189.655635353621,213.86,10,2022,274
2022-10-08,Tomatoes,Vegetables,Winter,high,medium,168.76785623523725,251.44,10,2022,281
2022-10-08,Potatoes,Vegetables,Winter,high,high,21.433592854181203,28.72,10,2022,281
2022-10-08,Onions,Vegetables,Winter,low,medium,65.87880480467882,52.1,10,2022,281
2022-10-08,Carrots,Vegetables,Winter,low,medium,177.07444445843035,144.3,10,2022,281
2022-10-08,Spinach,Vegetables,Winter,low,high,165.67839169134723,138.77,10,2022,281
2022-10-08,Apples,Fruits,Winter,medium,medium,87.23363184194376,89.16,10,2022,281
2022-10-08,Bananas,Fruits,Winter,low,none,77.34961329744928,67.98,10,2022,281
2022-10-08,Oranges,Fruits,Winter,high,low,169.19682972553255,251.83,10,2022,281
2022-10-08,Mangoes,Fruits,Winter,high,none,163.00741405672832,246.4,10,2022,281
2022-10-08,Grapes,Fruits,Winter,medium,none,103.13182662951986,111.71,10,2022,281
2022-10-08,Rice,Grains,Winter,high,none,73.26971999455819,112.27,10,2022,281
2022-10-08,Wheat,Grains,Winter,high,high,149.9472609528223,183.62,10,2022,281
2022-10-08,Corn,Grains,Winter,low,low,49.75120822573234,45.66,10,2022,281
2022-10-08,Barley,Grains,Winter,medium,low,162.09779495513442,186.32,10,2022,281
2022-10-08,Oats,Grains,Winter,medium,medium,82.14139166059505,92.84,10,2022,281
2022-10-08,Milk,Dairy,Winter,medium,low,178.6992468198883,209.2,10,2022,281
2022-10-08,Cheese,Dairy,Winter,medium,none,124.78588536400373,141.11,10,2022,281
2022-10-08,Butter,Dairy,Winter,high,medium,75.98044905188245,101.21,10,2022,281
2022-10-08,Yogurt,Dairy,Winter,medium,medium,68.16814379510735,77.29,10,2022,281
2022-10-08,Cream,Dairy,Winter,high,none,122.94419669310813,188.52,10,2022,281
2022-10-08,Chicken,Meat,Winter,low,medium,155.6957132906465,139.34,10,2022,281
2022-10-08,Beef,Meat,Winter,medium,none,94.13565327514928,106.27,10,2022,281
2022-10-08,Pork,Meat,Winter,low,low,78.95938973242383,73.1,10,2022,281
2022-10-08,Fish,Meat,Winter,high,none,23.985465585073303,38.89,10,2022,281
2022-10-08,Lamb,Meat,Winter,low,none,109.22667504174039,103.58,10,2022,281
2022-10-15,Tomatoes,Vegetables,Winter,low,medium,196.47840264866693,156.66,10,2022,288
2022-10-15,Potatoes,Vegetables,Winter,high,medium,157.6641750426699,233.45,10,2022,288
2022-10-15,Onions,Vegetables,Winter,low,none,191.25956517062258,187.7,10,2022,288
2022-10-15,Carrots,Vegetables,Winter,high,none,174.31560242495135,266.94,10,2022,288
2022-10-15,Spinach,Vegetables,Winter,high,high,179.41155756351918,248.11,10,2022,288
2022-10-15,Apples,Fruits,Winter,medium,high,178.68142188933626,189.45,10,2022,288
2022-10-15,Bananas,Fruits,Winter,low,none,155.4748929329305,160.43,10,2022,288
2022-10-15,Oranges,Fruits,Winter,high,low,56.61856552449642,88.8,10,2022,288
2022-10-15,Mangoes,Fruits,Winter,high,medium,101.23294034526589,152.22,10,2022,288
2022-10-15,Grapes,Fruits,Winter,high,medium,178.8607778190225,229.81,10,2022,288
2022-10-15,Rice,Grains,Winter,medium,medium,89.80869618504762,92.74,10,2022,288
2022-10-15,Wheat,Grains,Winter,medium,low,57.43214467209019,64.02,10,2022,288
2022-10-15,Corn,Grains,Winter,high,high,117.51697356816139,157.25,10,2022,288
2022-10-15,Barley,Grains,Winter,medium,low,196.70732165380548,224.85,10,2022,288
2022-10-15,Oats,Grains,Winter,low,medium,198.05919571239502,155.48,10,2022,288
2022-10-15,Milk,Dairy,Winter,high,low,100.34964024737506,155.54,10,2022,288
2022-10-15,Cheese,Dairy,Winter,high,low,129.5136084584032,187.12,10,2022,288
2022-10-15,Butter,Dairy,Winter,high,low,86.50674812564846,124.36,10,2022,288
2022-10-15,Yogurt,Dairy,Winter,medium,medium,187.2719124071707,215.66,10,2022,288
2022-10-15,Cream,Dairy,Winter,low,high,171.61859085498813,143.74,10,2022,288
2022-10-15,Chicken,Meat,Winter,high,high,37.16688840915055,45.01,10,2022,288
2022-10-15,Beef,Meat,Winter,medium,low,157.97270891586524,190.24,10,2022,288
2022-10-15,Pork,Meat,Winter,high,high,155.31445863125128,206.69,10,2022,288
2022-10-15,Fish,Meat,Winter,low,medium,45.2584132748327,40.05,10,2022,288
2022-10-15,Lamb,Meat,Winter,high,high,153.6055736958357,191.26,10,2022,288
2022-10-22,Tomatoes,Vegetables,Winter,low,low,180.27371309947912,177.83,10,2022,295
2022-10-22,Potatoes,Vegetables,Winter,high,none,156.56875780950574,251.78,10,2022,295
2022-10-22,Onions,Vegetables,Winter,low,none,180.0430263092018,177.42,10,2022,295
2022-10-22,Carrots,Vegetables,Winter,medium,none,48.1658088806481,60.3,10,2022,295
2022-10-22,Spinach,Vegetables,Winter,high,none,68.76968569694577,101.73,10,2022,295
2022-10-22,Apples,Fruits,Winter,medium,low,58.684274666551254,72.36,10,2022,295
2022-10-22,Bananas,Fruits,Winter,high,high,111.27073641296928,135.06,10,2022,295
2022-10-22,Oranges,Fruits,Winter,high,low,145.30810612482654,213.23,10,2022,295
2022-10-22,Mangoes,Fruits,Winter,low,high,192.52961042019322,158.65,10,2022,295
2022-10-22,Grapes,Fruits,Winter,high,low,115.98525187023844,180.42,10,2022,295
2022-10-22,Rice,Grains,Winter,medium,none,60.507537710756985,77.34,10,2022,295
2022-10-22,Wheat,Grains,Winter,medium,none,103.36064849075207,127.87,10,2022,295
2022-10-22,Corn,Grains,Winter,medium,medium,168.27813124384213,191.8,10,2022,295
2022-10-22,Barley,Grains,Winter,high,medium,167.89662793311882,221.0,10,2022,295
2022-10-22,Oats,Grains,Winter,low,high,35.909290457213366,28.53,10,2022,295
2022-10-22,Milk,Dairy,Winter,low,none,97.82232075260251,89.39,10,2022,295
2022-10-22,Cheese,Dairy,Winter,low,high,26.061752697403524,20.17,10,2022,295
2022-10-22,Butter,Dairy,Winter,medium,low,120.32069052314145,144.95,10,2022,295
2022-10-22,Yogurt,Dairy,Winter,medium,medium,97.21728773136029,105.29,10,2022,295
2022-10-22,Cream,Dairy,Winter,high,high,152.52119885513903,208.99,10,2022,295
2022-10-22,Chicken,Meat,Winter,high,none,36.97893673238785,58.57,10,2022,295
2022-10-22,Beef,Meat,Winter,high,high,32.10606451412622,46.0,10,2022,295
2022-10-22,Pork,Meat,Winter,high,high,188.04279502237665,258.03,10,2022,295
2022-10-22,Fish,Meat,Winter,high,medium,21.02934464494207,29.95,10,2022,295
2022-10-22,Lamb,Meat,Winter,low,none,74.72544904063993,78.35,10,2022,295
2022-10-29,Tomatoes,Vegetables,Winter,low,medium,180.50795573649427,153.03,10,2022,302
2022-10-29,Potatoes,Vegetables,Winter,low,medium,22.465739073604617,17.53,10,2022,302
2022-10-29,Onions,Vegetables,Winter,medium,none,23.08696074473566,29.16,10,2022,302
2022-10-29,Carrots,Vegetables,Winter,high,high,27.00884300377981,36.67,10,2022,302
2022-10-29,Spinach,Vegetables,Winter,low,none,121.41116312827522,114.28,10,2022,302
2022-10-29,Apples,Fruits,Winter,low,none,90.30684936472079,91.15,10,2022,302
2022-10-29,Bananas,Fruits,Winter,medium,none,99.61288498120435,116.89,10,2022,302
2022-10-29,Oranges,Fruits,Winter,high,medium,61.19758324702982,93.28,10,2022,302
2022-10-29,Mangoes,Fruits,Winter,high,high,187.2451136027833,249.66,10,2022,302
2022-10-29,Grapes,Fruits,Winter,high,none,58.094461742575014,99.35,10,2022,302
2022-10-29,Rice,Grains,Winter,low,low,136.91160734734052,130.24,10,2022,302
2022-10-29,Wheat,Grains,Winter,high,high,126.76847942710427,166.57,10,2022,302
2022-10-29,Corn,Grains,Winter,high,low,141.4615343901339,204.33,10,2022,302
2022-10-29,Barley,Grains,Winter,low,high,189.5045575984455,154.65,10,2022,302
2022-10-29,Oats,Grains,Winter,high,none,144.3591157791481,231.89,10,2022,302
2022-10-29,Milk,Dairy,Winter,high,none,69.55187842133483,111.45,10,2022,302
2022-10-29,Cheese,Dairy,Winter,high,high,127.87438090509879,176.52,10,2022,302
2022-10-29,Butter,Dairy,Winter,high,none,101.93095851205815,169.74,10,2022,302
2022-10-29,Yogurt,Dairy,Winter,medium,high,50.55111714384617,46.66,10,2022,302
2022-10-29,Cream,Dairy,Winter,high,high,50.85815180789769,66.83,10,2022,302
2022-10-29,Chicken,Meat,Winter,medium,medium,143.4260977280559,159.21,10,2022,302
2022-10-29,Beef,Meat,Winter,low,none,191.6363176132716,187.08,10,2022,302
2022-10-29,Pork,Meat,Winter,medium,high,170.0825511653889,158.86,10,2022,302
2022-10-29,Fish,Meat,Winter,high,low,153.30165018671178,236.4,10,2022,302
2022-10-29,Lamb,Meat,Winter,medium,low,31.97496947795394,39.48,10,2022,302
2022-11-05,Tomatoes,Vegetables,Spring,high,high,130.93660860192136,150.2,11,2022,309
2022-11-05,Potatoes,Vegetables,Spring,low,medium,127.41975559310413,98.83,11,2022,309
2022-11-05,Onions,Vegetables,Spring,low,medium,55.39764529153257,38.18,11,2022,309
2022-11-05,Carrots,Vegetables,Spring,high,medium,164.47525622352734,174.35,11,2022,309
2022-11-05,Spinach,Vegetables,Spring,high,medium,181.52585584236775,232.49,11,2022,309
2022-11-05,Apples,Fruits,Spring,high,none,103.70171315475697,123.01,11,2022,309
2022-11-05,Bananas,Fruits,Spring,high,none,80.35022901409323,114.39,11,2022,309
2022-11-05,Oranges,Fruits,Spring,medium,low,167.0553033089306,152.55,11,2022,309
2022-11-05,Mangoes,Fruits,Spring,medium,low,119.33788455581342,111.47,11,2022,309
2022-11-05,Grapes,Fruits,Spring,high,high,50.261263111873255,50.6,11,2022,309
2022-11-05,Rice,Grains,Spring,high,none,189.62902172040984,247.99,11,2022,309
2022-11-05,Wheat,Grains,Spring,low,high,197.35468981171138,123.85,11,2022,309
2022-11-05,Corn,Grains,Spring,high,high,21.567106471257844,22.44,11,2022,309
2022-11-05,Barley,Grains,Spring,low,low,133.50456948495662,91.73,11,2022,309
2022-11-05,Oats,Grains,Spring,low,high,168.79130219044796,118.77,11,2022,309
2022-11-05,Milk,Dairy,Spring,low,low,31.261671599501284,25.23,11,2022,309
2022-11-05,Cheese,Dairy,Spring,medium,medium,46.44594624507874,45.87,11,2022,309
2022-11-05,Butter,Dairy,Spring,medium,low,68.84587343702191,69.71,11,2022,309
2022-11-05,Yogurt,Dairy,Spring,medium,high,147.20159606198598,116.51,11,2022,309
2022-11-05,Cream,Dairy,Spring,medium,high,106.12930092607314,86.67,11,2022,309
2022-11-05,Chicken,Meat,Spring,medium,medium,76.10416913270745,62.77,11,2022,309
2022-11-05,Beef,Meat,Spring,high,low,102.72513029845214,135.05,11,2022,309
2022-11-05,Pork,Meat,Spring,medium,none,30.25617085952629,28.38,11,2022,309
2022-11-05,Fish,Meat,Spring,medium,medium,82.4712263298911,81.52,11,2022,309
2022-11-05,Lamb,Meat,Spring,medium,medium,139.5563083529214,114.17,11,2022,309
2022-11-12,Tomatoes,Vegetables,Spring,low,none,42.74416663661191,36.01,11,2022,316
2022-11-12,Potatoes,Vegetables,Spring,medium,medium,189.27545731413446,171.12,11,2022,316
2022-11-12,Onions,Vegetables,Spring,low,medium,104.75612412017182,76.32,11,2022,316
2022-11-12,Carrots,Vegetables,Spring,high,none,143.66704710484652,200.21,11,2022,316
2022-11-12,Spinach,Vegetables,Spring,high,medium,93.22486417131024,108.07,11,2022,316
2022-11-12,Apples,Fruits,Spring,medium,high,157.24045256147633,125.54,11,2022,316
2022-11-12,Bananas,Fruits,Spring,low,low,191.26006861935656,147.33,11,2022,316
2022-11-12,Oranges,Fruits,Spring,medium,low,124.27660399914882,121.48,11,2022,316
2022-11-12,Mangoes,Fruits,Spring,high,high,61.368810643571315,66.08,11,2022,316
2022-11-12,Grapes,Fruits,Spring,medium,medium,139.10010673325402,126.96,11,2022,316
2022-11-12,Rice,Grains,Spring,medium,medium,53.34866396899827,45.31,11,2022,316
2022-11-12,Wheat,Grains,Spring,medium,high,52.91080037638708,43.05,11,2022,316
2022-11-12,Corn,Grains,Spring,high,high,186.8822807356009,201.18,11,2022,316
2022-11-12,Barley,Grains,Spring,high,low,161.4157586352429,194.06,11,2022,316
2022-11-12,Oats,Grains,Spring,low,medium,35.663099294501976,27.45,11,2022,316
2022-11-12,Milk,Dairy,Spring,medium,high,163.26674968583043,143.57,11,2022,316
2022-11-12,Cheese,Dairy,Spring,medium,none,59.69076741841648,64.16,11,2022,316
2022-11-12,Butter,Dairy,Spring,medium,high,64.94041149324143,49.69,11,2022,316
2022-11-12,Yogurt,Dairy,Spring,medium,none,176.72042614259317,181.22,11,2022,316
2022-11-12,Cream,Dairy,Spring,medium,high,155.04783750899162,130.69,11,2022,316
2022-11-12,Chicken,Meat,Spring,low,high,83.21948972278057,56.43,11,2022,316
2022-11-12,Beef,Meat,Spring,low,medium,185.73313706167437,128.15,11,2022,316
2022-11-12,Pork,Meat,Spring,medium,medium,57.35736851702662,55.84,11,2022,316
2022-11-12,Fish,Meat,Spring,low,high,104.25242976217223,74.59,11,2022,316
2022-11-12,Lamb,Meat,Spring,medium,low,47.80859672088664,44.78,11,2022,316
2022-11-19,Tomatoes,Vegetables,Spring,high,none,127.4439242983981,174.61,11,2022,323
2022-11-19,Potatoes,Vegetables,Spring,medium,low,91.61582654313689,81.3,11,2022,323
2022-11-19,Onions,Vegetables,Spring,low,high,25.48346353561282,16.78,11,2022,323
2022-11-19,Carrots,Vegetables,Spring,high,none,111.90453634272077,144.55,11,2022,323
2022-11-19,Spinach,Vegetables,Spring,low,medium,159.23949353567969,117.55,11,2022,323
2022-11-19,Apples,Fruits,Spring,low,high,70.12473120695941,51.77,11,2022,323
2022-11-19,Bananas,Fruits,Spring,high,medium,199.35169286222998,230.86,11,2022,323
2022-11-19,Oranges,Fruits,Spring,high,high,62.74614021540635,72.45,11,2022,323
2022-11-19,Mangoes,Fruits,Spring,low,high,40.086739992304544,26.07,11,2022,323
2022-11-19,Grapes,Fruits,Spring,low,medium,51.22928906390396,39.11,11,2022,323
2022-11-19,Rice,Grains,Spring,high,medium,90.57684384282308,98.04,11,2022,323
2022-11-19,Wheat,Grains,Spring,medium,none,159.09885553971424,170.44,11,2022,323
2022-11-19,Corn,Grains,Spring,medium,low,170.3118701819036,147.76,11,2022,323
2022-11-19,Barley,Grains,Spring,high,low,23.44798739922552,26.57,11,2022,323
2022-11-19,Oats,Grains,Spring,high,medium,70.90420352068995,79.52,11,2022,323
2022-11-19,Milk,Dairy,Spring,medium,medium,79.79700277051789,65.23,11,2022,323
2022-11-19,Cheese,Dairy,Spring,high,none,134.67704614839965,180.45,11,2022,323
2022-11-19,Butter,Dairy,Spring,medium,low,54.61578128605294,56.53,11,2022,323
2022-11-19,Yogurt,Dairy,Spring,medium,low,179.27392118528078,184.38,11,2022,323
2022-11-19,Cream,Dairy,Spring,low,high,81.15864361379188,57.15,11,2022,323
2022-11-19,Chicken,Meat,Spring,high,high,117.74385755601755,142.86,11,2022,323
2022-11-19,Beef,Meat,Spring,high,low,76.13829843747054,86.11,11,2022,323
2022-11-19,Pork,Meat,Spring,low,low,99.70366457787274,73.4,11,2022,323
2022-11-19,Fish,Meat,Spring,high,high,170.22292224601298,176.27,11,2022,323
2022-11-19,Lamb,Meat,Spring,medium,high,87.05160767962386,69.03,11,2022,323
2022-11-26,Tomatoes,Vegetables,Spring,high,high,63.19808549659235,67.62,11,2022,330
2022-11-26,Potatoes,Vegetables,Spring,high,low,100.78018471903066,116.73,11,2022,330
2022-11-26,Onions,Vegetables,Spring,medium,low,20.90477946976456,21.47,11,2022,330
2022-11-26,Carrots,Vegetables,Spring,medium,medium,136.55296367180534,132.84,11,2022,330
2022-11-26,Spinach,Vegetables,Spring,medium,medium,167.13341251509968,137.05,11,2022,330
2022-11-26,Apples,Fruits,Spring,low,none,21.238033199536876,16.14,11,2022,330
2022-11-26,Bananas,Fruits,Spring,high,medium,149.08170232499484,169.43,11,2022,330
2022-11-26,Oranges,Fruits,Spring,high,high,156.34360018112918,179.36,11,2022,330
2022-11-26,Mangoes,Fruits,Spring,low,low,68.89397262938652,49.06,11,2022,330
2022-11-26,Grapes,Fruits,Spring,low,high,81.57937175544693,59.15,11,2022,330
2022-11-26,Rice,Grains,Spring,medium,none,41.58039682508817,41.84,11,2022,330
2022-11-26,Wheat,Grains,Spring,high,low,71.83016168167865,85.16,11,2022,330
2022-11-26,Corn,Grains,Spring,medium,none,127.29475194289508,118.75,11,2022,330
2022-11-26,Barley,Grains,Spring,low,low,40.984953420025406,33.66,11,2022,330
2022-11-26,Oats,Grains,Spring,high,medium,81.91238358038339,98.88,11,2022,330
2022-11-26,Milk,Dairy,Spring,high,low,187.67988457570658,232.86,11,2022,330
2022-11-26,Cheese,Dairy,Spring,medium,low,145.94418363056752,133.84,11,2022,330
2022-11-26,Butter,Dairy,Spring,high,medium,21.94599505433534,27.22,11,2022,330
2022-11-26,Yogurt,Dairy,Spring,low,none,38.80181325802725,30.82,11,2022,330
2022-11-26,Cream,Dairy,Spring,low,low,41.367637191640064,29.65,11,2022,330
2022-11-26,Chicken,Meat,Spring,medium,none,32.10215241630101,33.38,11,2022,330
2022-11-26,Beef,Meat,Spring,high,high,131.04992492921036,136.79,11,2022,330
2022-11-26,Pork,Meat,Spring,low,medium,177.15959169756098,133.89,11,2022,330
2022-11-26,Fish,Meat,Spring,low,low,121.02602205348633,90.57,11,2022,330
2022-11-26,Lamb,Meat,Spring,high,medium,162.84271781698428,201.27,11,2022,330
2022-12-03,Tomatoes,Vegetables,Summer,medium,medium,63.21273328776197,47.27,12,2022,337
2022-12-03,Potatoes,Vegetables,Summer,low,medium,24.905002151146718,15.23,12,2022,337
2022-12-03,Onions,Vegetables,Summer,low,none,198.09771784033367,132.3,12,2022,337
2022-12-03,Carrots,Vegetables,Summer,medium,none,143.97725734604575,135.93,12,2022,337
2022-12-03,Spinach,Vegetables,Summer,high,none,33.75917498710058,41.82,12,2022,337
2022-12-03,Apples,Fruits,Summer,low,none,48.49470201901058,35.32,12,2022,337
2022-12-03,Bananas,Fruits,Summer,medium,none,48.08644604119584,42.05,12,2022,337
2022-12-03,Oranges,Fruits,Summer,high,low,184.32064005258357,191.87,12,2022,337
2022-12-03,Mangoes,Fruits,Summer,high,low,45.12779612476402,52.79,12,2022,337
2022-12-03,Grapes,Fruits,Summer,high,none,160.67101659359278,176.87,12,2022,337
2022-12-03,Rice,Grains,Summer,low,low,23.016134808628834,14.41,12,2022,337
2022-12-03,Wheat,Grains,Summer,medium,low,95.73701631786665,89.01,12,2022,337
2022-12-03,Corn,Grains,Summer,medium,low,76.12438465203836,67.09,12,2022,337
2022-12-03,Barley,Grains,Summer,low,none,131.4630257696447,98.72,12,2022,337
2022-12-03,Oats,Grains,Summer,high,medium,32.321081461883026,34.8,12,2022,337
2022-12-03,Milk,Dairy,Summer,high,none,188.92678847854782,227.6,12,2022,337
2022-12-03,Cheese,Dairy,Summer,high,high,61.66641726433788,66.73,12,2022,337
2022-12-03,Butter,Dairy,Summer,low,none,28.421452094918333,19.95,12,2022,337
2022-12-03,Yogurt,Dairy,Summer,low,medium,65.96054727738394,41.5,12,2022,337
2022-12-03,Cream,Dairy,Summer,medium,high,94.37105309738952,74.48,12,2022,337
2022-12-03,Chicken,Meat,Summer,high,low,32.61946513542625,33.95,12,2022,337
2022-12-03,Beef,Meat,Summer,medium,high,48.226286957025025,36.3,12,2022,337
2022-12-03,Pork,Meat,Summer,low,low,50.27665803797328,34.78,12,2022,337
2022-12-03,Fish,Meat,Summer,high,medium,61.64851454783265,61.83,12,2022,337
2022-12-03,Lamb,Meat,Summer,medium,high,76.34902611136644,53.15,12,2022,337
2022-12-10,Tomatoes,Vegetables,Summer,high,low,103.63037038561475,110.96,12,2022,344
2022-12-10,Potatoes,Vegetables,Summer,medium,low,71.4259269280576,58.81,12,2022,344
2022-12-10,Onions,Vegetables,Summer,low,none,27.749432488820343,19.57,12,2022,344
2022-12-10,Carrots,Vegetables,Summer,medium,none,99.90268981758409,92.75,12,2022,344
2022-12-10,Spinach,Vegetables,Summer,medium,none,21.450638601581563,19.04,12,2022,344
2022-12-10,Apples,Fruits,Summer,high,low,88.2272873689463,93.18,12,2022,344
2022-12-10,Bananas,Fruits,Summer,medium,high,171.95821855150575,125.61,12,2022,344
2022-12-10,Oranges,Fruits,Summer,medium,high,182.28494095167216,150.17,12,2022,344
2022-12-10,Mangoes,Fruits,Summer,medium,medium,120.69297663092425,101.92,12,2022,344
2022-12-10,Grapes,Fruits,Summer,high,high,145.40512005861473,136.91,12,2022,344
2022-12-10,Rice,Grains,Summer,medium,high,57.95952098254186,47.05,12,2022,344
2022-12-10,Wheat,Grains,Summer,medium,high,190.41612404460332,149.15,12,2022,344
2022-12-10,Corn,Grains,Summer,medium,medium,101.7925678063915,90.66,12,2022,344
2022-12-10,Barley,Grains,Summer,medium,none,54.40377592080143,48.29,12,2022,344
2022-12-10,Oats,Grains,Summer,low,medium,74.80865589481115,44.27,12,2022,344
2022-12-10,Milk,Dairy,Summer,low,medium,179.6814771002657,116.36,12,2022,344
2022-12-10,Cheese,Dairy,Summer,low,high,185.04956867616485,104.88,12,2022,344
2022-12-10,Butter,Dairy,Summer,high,none,121.77559416939363,150.95,12,2022,344
2022-12-10,Yogurt,Dairy,Summer,medium,low,150.36185857015087,124.46,12,2022,344
2022-12-10,Cream,Dairy,Summer,low,low,164.8934714718658,105.11,12,2022,344
2022-12-10,Chicken,Meat,Summer,medium,medium,80.41218913602411,61.68,12,2022,344
2022-12-10,Beef,Meat,Summer,medium,none,169.42717693962527,146.53,12,2022,344
2022-12-10,Pork,Meat,Summer,medium,high,67.61284471799088,49.42,12,2022,344
2022-12-10,Fish,Meat,Summer,medium,low,26.46743279347514,21.33,12,2022,344
2022-12-10,Lamb,Meat,Summer,high,low,95.60073333465289,113.87,12,2022,344
2022-12-17,Tomatoes,Vegetables,Summer,medium,none,151.60832200188509,144.29,12,2022,351
2022-12-17,Potatoes,Vegetables,Summer,medium,high,75.15790808660688,55.93,12,2022,351
